,Gender,Age,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,Policy Start Year,Policy Start Month,Policy Start Day,Policy End Year,Policy End Month,Policy End Day,First Transaction Year,First Transaction Month,First Transaction Day,target
1190,3.0,33,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,25,2011,1,24,2010,1,25,0
1191,3.0,48,2,8.0,45.0,49.0,160.0,73.0,5,2010,7,31,2011,7,30,2010,7,31,0
1192,1.0,66,2,8.0,4.0,67.0,131.0,58.0,1,2010,12,6,2011,12,5,2010,12,6,0
1193,3.0,35,1,8.0,45.0,67.0,258.0,111.0,5,2010,10,1,2011,9,30,2010,10,1,0
1194,3.0,44,2,8.0,4.0,67.0,237.0,73.0,1,2010,12,10,2011,12,9,2010,12,10,0
1195,0.0,40,2,2.0,45.0,49.0,20.0,73.0,1,2010,3,11,2011,3,10,2010,3,11,0
1196,3.0,78,2,2.0,0.0,67.0,156.0,72.0,1,2010,5,7,2011,5,6,2010,5,7,0
1197,3.0,49,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,6,2011,3,5,2010,3,6,0
1198,1.0,35,1,8.0,4.0,49.0,22.0,73.0,1,2010,8,7,2011,8,6,2010,8,7,0
1199,3.0,37,1,2.0,22.0,67.0,115.0,73.0,1,2010,9,20,2011,9,19,2010,9,20,0
1200,3.0,48,1,2.0,4.0,67.0,159.0,73.0,1,2010,10,15,2011,10,14,2010,10,15,0
1201,3.0,40,1,16.0,45.0,74.0,258.0,111.0,1,2010,9,16,2011,9,15,2010,9,16,0
1202,3.0,41,1,8.0,37.0,67.0,258.0,111.0,1,2010,2,27,2011,1,17,2010,2,27,0
1203,3.0,45,2,16.0,45.0,74.0,258.0,111.0,1,2010,11,12,2011,11,11,2010,11,12,0
1204,3.0,47,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,13,2011,11,12,2010,11,13,0
1205,3.0,73,1,8.0,4.0,67.0,258.0,111.0,1,2010,7,2,2011,7,1,2010,7,2,0
1206,3.0,45,3,8.0,4.0,67.0,16.0,7.0,1,2010,6,14,2011,6,13,2010,6,14,1
1207,3.0,33,1,16.0,45.0,67.0,237.0,73.0,1,2010,7,25,2011,7,24,2010,7,25,0
1208,1.0,68,1,8.0,4.0,67.0,258.0,111.0,1,2010,11,30,2011,11,29,2010,11,30,0
1209,0.0,10,3,16.0,45.0,21.0,16.0,7.0,0,2010,2,26,2011,2,25,2010,2,26,0
1210,3.0,41,1,2.0,45.0,70.0,258.0,111.0,1,2010,12,13,2011,12,5,2010,12,13,0
1211,1.0,61,1,16.0,45.0,74.0,258.0,111.0,5,2010,10,4,2011,10,3,2010,10,4,0
1212,3.0,40,1,2.0,45.0,52.0,258.0,111.0,5,2010,10,11,2011,10,10,2010,10,11,0
1213,7.0,120,1,16.0,0.0,29.0,247.0,73.0,1,2010,1,14,2011,1,13,2010,1,14,0
1214,3.0,40,1,8.0,4.0,26.0,158.0,73.0,1,2010,11,2,2011,6,1,2010,11,2,0
1215,3.0,46,2,8.0,45.0,67.0,84.0,39.0,5,2010,10,23,2011,10,22,2010,10,23,0
1216,3.0,43,1,16.0,45.0,74.0,258.0,111.0,1,2010,9,16,2011,9,15,2010,9,16,0
1217,1.0,51,1,8.0,45.0,67.0,258.0,111.0,5,2010,7,2,2011,7,1,2010,7,2,0
1218,3.0,33,1,8.0,45.0,69.0,258.0,111.0,5,2010,4,5,2011,4,4,2010,4,5,0
1219,3.0,32,1,8.0,0.0,67.0,258.0,111.0,1,2010,4,29,2011,4,28,2010,4,29,0
1220,7.0,72,1,16.0,38.0,7.0,247.0,73.0,6,2010,4,11,2011,4,10,2010,4,11,0
1221,1.0,39,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,24,2011,10,23,2010,10,24,0
1222,1.0,41,1,8.0,4.0,67.0,258.0,111.0,1,2010,10,7,2011,10,6,2010,10,7,0
1223,3.0,34,1,2.0,4.0,26.0,258.0,111.0,1,2010,3,12,2011,3,11,2010,3,12,1
1224,3.0,31,1,8.0,4.0,67.0,258.0,111.0,1,2010,4,29,2011,4,28,2010,4,29,0
1225,1.0,72,2,8.0,45.0,67.0,159.0,73.0,1,2010,7,28,2011,7,27,2010,7,28,0
1226,3.0,-2,1,8.0,4.0,67.0,99.0,42.0,6,2010,3,15,2011,3,14,2010,3,15,0
1227,3.0,20,2,16.0,45.0,67.0,157.0,73.0,1,2010,6,7,2011,6,6,2010,6,7,0
1228,3.0,41,1,16.0,45.0,67.0,178.0,23.0,1,2010,10,10,2011,10,9,2010,10,10,0
1229,1.0,27,1,16.0,45.0,74.0,258.0,111.0,2,2010,12,16,2011,6,14,2010,12,16,0
1230,3.0,42,1,8.0,45.0,7.0,258.0,111.0,5,2010,2,13,2011,2,12,2010,2,13,0
1231,1.0,49,1,2.0,45.0,67.0,84.0,39.0,1,2010,4,17,2011,4,16,2010,4,17,0
1232,1.0,43,3,2.0,4.0,26.0,150.0,23.0,1,2010,3,22,2011,3,21,2010,3,22,1
1233,3.0,59,1,8.0,38.0,67.0,258.0,111.0,1,2010,12,12,2011,12,11,2010,12,12,0
1234,1.0,3,1,8.0,45.0,69.0,258.0,111.0,5,2010,1,31,2011,1,30,2010,1,31,0
1235,1.0,51,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,23,2011,12,22,2010,12,23,0
1236,3.0,34,2,2.0,4.0,67.0,249.0,108.0,1,2010,5,23,2011,5,22,2010,5,23,1
1237,3.0,35,1,8.0,45.0,26.0,258.0,111.0,5,2010,4,3,2011,4,2,2010,4,3,0
1238,3.0,33,1,8.0,37.0,67.0,258.0,111.0,1,2010,7,22,2011,7,21,2010,7,22,0
1239,3.0,43,1,8.0,4.0,26.0,237.0,73.0,1,2010,12,11,2011,12,10,2010,12,11,1
1240,3.0,27,1,8.0,45.0,67.0,258.0,111.0,1,2010,4,15,2011,4,13,2010,4,15,0
1241,3.0,48,2,16.0,45.0,74.0,258.0,111.0,1,2010,9,10,2011,9,9,2010,9,10,0
1242,1.0,31,1,8.0,26.0,67.0,177.0,23.0,1,2010,6,26,2011,6,25,2010,6,26,0
1243,3.0,37,3,16.0,45.0,74.0,143.0,65.0,1,2010,8,7,2011,9,2,2010,8,7,0
1244,1.0,50,1,8.0,45.0,48.0,258.0,111.0,5,2010,5,27,2011,5,26,2010,5,27,0
1245,3.0,43,1,8.0,26.0,67.0,87.0,23.0,1,2010,12,27,2011,4,19,2010,12,27,1
1246,3.0,37,4,8.0,7.0,67.0,137.0,23.0,1,2010,9,3,2011,9,2,2010,9,3,0
1247,1.0,40,1,8.0,45.0,7.0,258.0,111.0,5,2010,6,27,2011,6,26,2010,6,27,0
1248,1.0,33,1,16.0,45.0,74.0,115.0,73.0,1,2010,11,15,2011,9,22,2010,11,15,0
1249,1.0,27,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,1,2010,12,31,2010,1,1,0
1250,1.0,45,1,2.0,4.0,67.0,84.0,39.0,1,2010,5,23,2011,5,21,2010,5,23,0
1251,1.0,33,1,2.0,26.0,42.0,258.0,111.0,1,2010,10,13,2011,10,12,2010,10,13,0
1252,3.0,50,1,8.0,45.0,26.0,258.0,111.0,5,2010,3,10,2011,3,9,2010,3,10,0
1253,1.0,38,1,8.0,7.0,67.0,253.0,23.0,1,2010,11,13,2011,11,12,2010,11,13,0
1254,3.0,62,1,16.0,0.0,67.0,247.0,73.0,1,2010,1,17,2011,1,16,2010,1,17,0
1255,1.0,28,1,2.0,37.0,42.0,258.0,111.0,1,2010,2,25,2011,2,24,2010,2,25,0
1256,3.0,44,1,8.0,45.0,67.0,258.0,111.0,1,2010,7,26,2011,7,25,2010,7,26,0
1257,3.0,41,1,2.0,45.0,49.0,258.0,111.0,1,2010,7,15,2011,1,12,2010,7,15,0
1258,1.0,40,1,8.0,45.0,52.0,258.0,111.0,5,2010,6,11,2011,6,10,2010,6,11,0
1259,3.0,46,1,2.0,32.0,2.0,16.0,7.0,1,2010,11,25,2011,11,24,2010,11,25,0
1260,3.0,120,1,13.0,32.0,33.0,247.0,73.0,0,2010,7,2,2011,7,1,2010,7,2,1
1261,1.0,30,1,16.0,45.0,74.0,258.0,111.0,1,2010,8,30,2011,8,29,2010,8,30,0
1262,1.0,40,2,16.0,45.0,74.0,155.0,111.0,2,2010,11,22,2011,11,21,2010,11,22,0
1263,3.0,32,1,16.0,45.0,74.0,258.0,111.0,1,2010,8,16,2011,2,14,2010,8,16,1
1264,1.0,38,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,6,2011,11,4,2010,11,6,0
1265,3.0,41,1,8.0,4.0,67.0,258.0,111.0,1,2010,10,21,2011,10,20,2010,10,21,0
1266,3.0,33,2,2.0,38.0,42.0,96.0,23.0,1,2010,2,27,2011,2,26,2010,2,27,0
1267,3.0,72,1,16.0,45.0,74.0,16.0,7.0,1,2010,12,19,2011,12,18,2010,12,19,1
1268,3.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,3,29,2011,3,28,2010,3,29,0
1269,3.0,50,1,8.0,45.0,42.0,258.0,111.0,5,2010,10,26,2011,10,25,2010,10,26,0
1270,3.0,29,1,8.0,45.0,67.0,258.0,111.0,5,2010,5,6,2011,5,5,2010,5,6,0
1271,2.0,20,2,16.0,45.0,38.0,157.0,73.0,6,2010,3,12,2011,3,11,2010,3,12,0
1272,3.0,33,1,8.0,45.0,67.0,258.0,111.0,1,2010,10,5,2011,1,4,2010,10,5,0
1273,3.0,41,1,8.0,42.0,67.0,115.0,73.0,1,2010,4,10,2011,4,9,2010,4,10,0
1274,3.0,39,4,16.0,45.0,74.0,32.0,13.0,1,2010,10,22,2011,10,19,2010,10,22,0
1275,3.0,61,1,3.0,11.0,67.0,258.0,111.0,1,2010,8,1,2011,7,31,2010,8,1,0
1276,3.0,42,1,8.0,37.0,67.0,87.0,23.0,1,2010,5,13,2011,5,12,2010,5,13,0
1277,3.0,53,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,21,2011,12,19,2010,12,21,0
1278,3.0,20,1,16.0,4.0,67.0,115.0,73.0,1,2010,7,22,2011,7,21,2010,7,22,0
1279,1.0,38,1,8.0,45.0,67.0,258.0,111.0,5,2010,4,16,2011,4,15,2010,4,16,0
1280,3.0,38,1,2.0,38.0,21.0,84.0,39.0,1,2010,7,16,2011,7,14,2010,7,16,0
1281,1.0,32,1,8.0,26.0,67.0,22.0,73.0,1,2010,2,6,2011,2,5,2010,2,6,1
1282,3.0,68,1,8.0,45.0,67.0,258.0,111.0,5,2010,2,2,2011,2,1,2010,2,2,0
1283,3.0,29,1,8.0,4.0,67.0,258.0,111.0,1,2010,6,13,2011,6,12,2010,6,13,0
1284,1.0,34,1,8.0,4.0,26.0,115.0,73.0,1,2010,9,25,2011,9,24,2010,9,25,0
1285,1.0,37,2,8.0,4.0,67.0,115.0,73.0,1,2010,4,10,2011,4,9,2010,4,10,0
1286,1.0,33,1,8.0,4.0,67.0,258.0,111.0,1,2010,4,29,2011,4,28,2010,4,29,0
1287,3.0,31,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,11,2011,1,10,2010,1,11,0
1288,3.0,40,1,3.0,4.0,67.0,258.0,111.0,1,2010,9,17,2011,9,16,2010,9,17,0
1289,1.0,41,1,2.0,4.0,67.0,179.0,85.0,1,2010,10,3,2011,8,1,2010,10,3,0
1290,4.0,36,1,8.0,22.0,67.0,86.0,23.0,1,2010,3,27,2011,3,26,2010,3,27,0
1291,3.0,46,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,16,2011,10,15,2010,10,16,0
1292,3.0,41,1,8.0,45.0,26.0,258.0,111.0,5,2010,4,15,2011,4,14,2010,4,15,0
1293,1.0,48,1,2.0,4.0,29.0,16.0,7.0,1,2010,1,31,2011,1,30,2010,1,31,0
1294,7.0,120,4,16.0,0.0,0.0,247.0,73.0,8,2010,1,1,2010,12,31,2010,1,1,1
1295,3.0,49,1,8.0,0.0,67.0,258.0,111.0,5,2010,1,31,2011,1,30,2010,1,31,0
1296,3.0,42,1,2.0,4.0,21.0,159.0,73.0,1,2010,9,3,2011,9,2,2010,9,3,1
1297,3.0,34,1,2.0,25.0,67.0,158.0,73.0,1,2010,1,11,2011,1,10,2010,1,11,0
1298,6.0,37,1,16.0,45.0,74.0,258.0,111.0,1,2010,12,13,2011,1,4,2010,12,13,0
1299,1.0,51,1,8.0,45.0,67.0,258.0,111.0,5,2010,5,16,2011,5,15,2010,5,16,0
1300,3.0,37,1,8.0,37.0,67.0,258.0,111.0,1,2010,7,15,2011,7,14,2010,7,15,0
1301,3.0,41,2,8.0,42.0,67.0,212.0,73.0,1,2010,2,15,2011,2,14,2010,2,15,0
1302,3.0,56,1,8.0,45.0,49.0,258.0,111.0,5,2010,6,20,2011,6,19,2010,6,20,0
1303,7.0,120,2,8.0,0.0,29.0,15.0,6.0,1,2010,4,18,2011,4,17,2010,4,18,0
1304,3.0,41,1,8.0,45.0,7.0,258.0,111.0,5,2010,3,22,2011,3,21,2010,3,22,0
1305,1.0,62,1,16.0,45.0,74.0,258.0,111.0,1,2010,12,4,2011,7,4,2010,12,4,0
1306,1.0,54,2,8.0,22.0,26.0,258.0,111.0,1,2010,4,10,2011,4,9,2010,4,10,0
1307,3.0,36,1,2.0,37.0,42.0,159.0,73.0,1,2010,12,27,2011,6,26,2010,12,27,0
1308,3.0,48,1,16.0,45.0,67.0,247.0,73.0,1,2010,6,29,2011,6,27,2010,6,29,0
1309,3.0,89,1,8.0,7.0,67.0,159.0,73.0,1,2010,1,22,2011,1,21,2010,1,22,0
1310,3.0,56,1,8.0,22.0,67.0,38.0,73.0,1,2010,8,22,2011,8,21,2010,8,22,0
1311,1.0,36,1,2.0,4.0,2.0,160.0,73.0,1,2010,3,15,2011,3,14,2010,3,15,0
1312,3.0,37,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,29,2011,8,28,2010,8,29,0
1313,3.0,66,2,2.0,4.0,67.0,258.0,111.0,1,2010,11,28,2011,11,6,2010,11,28,0
1314,3.0,52,3,8.0,0.0,49.0,247.0,73.0,1,2010,4,28,2011,4,27,2010,4,28,0
1315,3.0,30,1,8.0,45.0,67.0,258.0,111.0,5,2010,8,2,2011,8,1,2010,8,2,0
1316,3.0,43,3,2.0,0.0,67.0,258.0,111.0,1,2010,3,19,2011,3,18,2010,3,19,0
1317,1.0,2,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,21,2011,8,20,2010,8,21,0
1318,3.0,59,2,2.0,4.0,52.0,222.0,99.0,6,2010,4,17,2011,4,15,2010,4,17,0
1319,3.0,50,1,8.0,45.0,26.0,258.0,111.0,5,2010,1,9,2011,1,8,2010,1,9,0
1320,1.0,33,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,13,2011,11,12,2010,11,13,0
1321,3.0,38,1,8.0,45.0,67.0,258.0,111.0,1,2010,5,21,2011,5,20,2010,5,21,0
1322,3.0,34,1,2.0,32.0,42.0,258.0,111.0,1,2010,4,15,2011,4,14,2010,4,15,0
1323,1.0,43,1,8.0,45.0,67.0,258.0,111.0,5,2010,12,24,2011,12,23,2010,12,24,0
1324,3.0,29,1,8.0,45.0,67.0,258.0,111.0,1,2010,9,30,2011,1,31,2010,9,30,0
1325,3.0,36,1,8.0,45.0,26.0,258.0,111.0,2,2010,1,24,2011,1,23,2010,1,24,0
1326,6.0,39,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,28,2011,1,4,2010,10,28,0
1327,3.0,36,1,8.0,7.0,67.0,258.0,111.0,1,2010,7,5,2011,7,4,2010,7,5,0
1328,1.0,44,2,2.0,0.0,67.0,152.0,73.0,1,2010,4,5,2011,4,4,2010,4,5,1
1329,1.0,34,1,8.0,4.0,67.0,4.0,23.0,1,2010,4,10,2011,4,9,2010,4,10,0
1330,1.0,37,1,16.0,45.0,67.0,159.0,73.0,1,2010,2,26,2011,2,25,2010,2,26,1
1331,3.0,41,2,8.0,45.0,26.0,258.0,111.0,5,2010,3,8,2011,3,7,2010,3,8,0
1332,3.0,65,1,16.0,45.0,74.0,84.0,39.0,1,2010,10,30,2011,9,8,2010,10,30,0
1333,3.0,46,1,8.0,45.0,67.0,258.0,111.0,1,2010,5,8,2011,5,7,2010,5,8,1
1334,1.0,37,1,16.0,4.0,67.0,159.0,73.0,1,2010,2,26,2011,2,25,2010,2,26,1
1335,1.0,74,1,8.0,1.0,67.0,258.0,111.0,1,2010,12,21,2011,6,20,2010,12,21,0
1336,1.0,32,1,16.0,45.0,67.0,13.0,85.0,1,2010,4,9,2011,4,8,2010,4,9,0
1337,1.0,59,1,8.0,4.0,67.0,253.0,23.0,1,2010,3,6,2011,3,5,2010,3,6,0
1338,5.0,43,1,8.0,45.0,58.0,258.0,111.0,5,2010,2,5,2011,2,4,2010,2,5,0
1339,3.0,38,1,16.0,45.0,74.0,258.0,111.0,2,2010,11,13,2011,11,11,2010,11,13,0
1340,1.0,50,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,20,2011,11,19,2010,11,20,0
1341,3.0,30,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,23,2011,8,22,2010,8,23,0
1342,3.0,120,1,16.0,45.0,74.0,247.0,73.0,7,2010,11,4,2011,11,3,2010,11,4,0
1343,0.0,52,1,2.0,7.0,67.0,165.0,73.0,1,2010,12,5,2011,11,27,2010,12,5,0
1344,3.0,26,1,8.0,37.0,67.0,258.0,111.0,1,2010,8,7,2011,8,6,2010,8,7,0
1345,3.0,1,1,8.0,37.0,67.0,258.0,111.0,1,2010,3,21,2011,3,20,2010,3,21,0
1346,1.0,55,2,16.0,45.0,74.0,179.0,85.0,1,2010,12,11,2011,12,10,2010,12,11,0
1347,1.0,48,1,8.0,45.0,50.0,258.0,111.0,5,2010,1,8,2011,1,7,2010,1,8,0
1348,0.0,93,7,16.0,45.0,26.0,158.0,73.0,5,2010,1,1,2011,5,31,2010,1,1,0
1349,3.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,10,2011,1,9,2010,1,10,0
1350,3.0,44,1,16.0,7.0,67.0,84.0,39.0,6,2010,9,13,2011,8,5,2010,9,13,0
1351,3.0,34,2,2.0,4.0,42.0,258.0,111.0,1,2010,5,17,2011,5,16,2010,5,17,0
1352,3.0,38,1,8.0,45.0,67.0,258.0,111.0,5,2010,5,21,2011,5,20,2010,5,21,0
1353,3.0,33,1,8.0,45.0,67.0,258.0,111.0,5,2010,4,17,2011,4,15,2010,4,17,0
1354,1.0,56,1,8.0,4.0,52.0,133.0,73.0,1,2010,7,31,2011,7,30,2010,7,31,0
1355,3.0,20,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,18,2011,12,17,2010,12,18,0
1356,3.0,55,1,8.0,1.0,67.0,258.0,111.0,1,2010,7,26,2011,7,25,2010,7,26,0
1357,3.0,56,1,16.0,45.0,42.0,107.0,48.0,1,2010,9,4,2011,9,3,2010,9,4,1
1358,1.0,44,1,2.0,4.0,26.0,258.0,111.0,1,2010,7,24,2011,7,23,2010,7,24,0
1359,1.0,37,1,16.0,45.0,74.0,258.0,111.0,1,2010,8,22,2011,8,21,2010,8,22,0
1360,1.0,32,1,16.0,45.0,74.0,247.0,73.0,1,2010,10,23,2011,10,22,2010,10,23,0
1361,0.0,30,10,16.0,45.0,32.0,16.0,7.0,0,2010,10,21,2011,9,30,2010,10,21,0
1362,3.0,53,3,2.0,4.0,50.0,158.0,73.0,1,2010,1,29,2011,1,28,2010,1,29,0
1363,3.0,52,1,8.0,45.0,67.0,258.0,111.0,5,2010,1,17,2011,1,16,2010,1,17,0
1364,2.0,56,1,8.0,4.0,67.0,258.0,111.0,1,2010,4,23,2011,4,22,2010,4,23,0
1365,1.0,42,1,8.0,7.0,67.0,237.0,73.0,1,2010,7,16,2011,7,15,2010,7,16,0
1366,1.0,56,1,16.0,45.0,74.0,258.0,111.0,1,2010,8,20,2011,8,19,2010,8,20,0
1367,1.0,56,3,2.0,25.0,58.0,121.0,73.0,6,2010,6,5,2011,5,26,2010,6,5,0
1368,2.0,1,1,16.0,45.0,74.0,258.0,111.0,5,2010,11,19,2011,11,18,2010,11,19,0
1369,3.0,45,1,2.0,45.0,29.0,258.0,111.0,5,2010,12,23,2011,12,22,2010,12,23,0
1370,1.0,48,1,8.0,45.0,67.0,258.0,111.0,5,2010,7,24,2011,7,23,2010,7,24,0
1371,1.0,29,1,8.0,45.0,67.0,258.0,111.0,4,2010,8,29,2011,3,1,2010,8,29,0
1372,1.0,49,1,8.0,4.0,67.0,143.0,65.0,1,2010,4,29,2011,4,28,2010,4,29,1
1373,3.0,37,1,8.0,4.0,67.0,258.0,111.0,1,2010,12,24,2011,12,23,2010,12,24,0
1374,1.0,32,1,2.0,4.0,67.0,237.0,73.0,1,2010,3,27,2011,3,26,2010,3,27,1
1375,3.0,60,3,8.0,4.0,7.0,258.0,111.0,6,2010,3,13,2011,3,12,2010,3,13,0
1376,1.0,38,3,2.0,4.0,67.0,157.0,73.0,1,2010,10,31,2011,3,1,2010,10,31,1
1377,3.0,41,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,14,2011,8,13,2010,8,14,0
1378,0.0,9,1,2.0,7.0,67.0,110.0,23.0,1,2010,6,17,2011,6,11,2010,6,17,1
1379,3.0,38,1,8.0,38.0,26.0,258.0,111.0,1,2010,7,19,2011,7,18,2010,7,19,0
1380,3.0,40,1,8.0,45.0,26.0,258.0,111.0,5,2010,5,15,2011,5,14,2010,5,15,0
1381,1.0,38,1,16.0,45.0,74.0,258.0,111.0,1,2010,11,6,2011,11,2,2010,11,6,0
1382,3.0,75,1,2.0,45.0,26.0,258.0,111.0,1,2010,7,16,2011,7,15,2010,7,16,0
1383,3.0,35,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,29,2011,8,28,2010,8,29,0
1384,3.0,64,1,8.0,37.0,29.0,253.0,23.0,1,2010,1,2,2011,1,1,2010,1,2,0
1385,3.0,40,1,16.0,45.0,74.0,258.0,111.0,1,2010,10,28,2011,4,26,2010,10,28,0
1386,3.0,1,1,8.0,4.0,67.0,258.0,111.0,1,2010,6,11,2011,6,10,2010,6,11,0
1387,3.0,48,1,8.0,45.0,67.0,158.0,73.0,5,2010,1,24,2011,1,23,2010,1,24,0
1388,3.0,1,1,16.0,45.0,74.0,258.0,111.0,5,2010,9,11,2011,9,10,2010,9,11,0
1389,3.0,35,1,2.0,22.0,67.0,258.0,111.0,1,2010,4,26,2011,4,25,2010,4,26,0
1390,1.0,35,1,16.0,45.0,67.0,115.0,73.0,1,2010,6,21,2011,6,2,2010,6,21,0
1391,3.0,27,1,8.0,7.0,26.0,163.0,23.0,1,2010,2,26,2011,2,25,2010,2,26,0
1392,3.0,47,1,8.0,45.0,67.0,258.0,111.0,5,2010,10,1,2011,9,30,2010,10,1,0
1393,3.0,39,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,17,2011,12,16,2010,12,17,0
1394,3.0,46,1,8.0,4.0,21.0,142.0,64.0,1,2010,10,22,2011,10,21,2010,10,22,0
1395,1.0,60,1,8.0,45.0,38.0,258.0,111.0,1,2010,11,29,2011,11,28,2010,11,29,0
1396,1.0,53,1,8.0,26.0,67.0,200.0,23.0,1,2010,9,10,2011,9,9,2010,9,10,0
1397,3.0,1,1,8.0,45.0,69.0,258.0,111.0,5,2010,8,1,2011,7,31,2010,8,1,0
1398,3.0,34,2,16.0,45.0,74.0,258.0,111.0,1,2010,12,11,2011,6,10,2010,12,11,0
1399,3.0,30,1,8.0,4.0,38.0,258.0,111.0,1,2010,7,29,2011,7,28,2010,7,29,0
1400,3.0,30,1,8.0,45.0,67.0,258.0,111.0,5,2010,4,5,2011,4,4,2010,4,5,0
1401,3.0,45,1,8.0,4.0,26.0,258.0,111.0,4,2010,4,12,2011,4,12,2010,4,12,1
1402,3.0,62,1,2.0,45.0,7.0,258.0,111.0,5,2010,6,22,2011,6,20,2010,6,22,0
1403,3.0,46,2,16.0,45.0,74.0,220.0,96.0,1,2010,12,16,2011,12,15,2010,12,16,0
1404,3.0,42,1,16.0,45.0,26.0,16.0,7.0,1,2010,1,18,2011,1,17,2010,1,18,0
1405,3.0,61,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,22,2011,8,21,2010,8,22,0
1406,7.0,20,3,2.0,45.0,42.0,247.0,73.0,6,2010,1,21,2011,1,5,2010,1,21,0
1407,3.0,1,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,19,2011,8,18,2010,8,19,0
1408,3.0,72,1,8.0,25.0,52.0,98.0,44.0,6,2010,3,13,2011,3,12,2010,3,13,0
1409,3.0,45,1,8.0,45.0,67.0,16.0,7.0,2,2010,11,20,2011,11,19,2010,11,20,0
1410,3.0,40,1,8.0,45.0,67.0,258.0,111.0,5,2010,5,31,2011,5,30,2010,5,31,0
1411,3.0,48,1,2.0,22.0,67.0,179.0,85.0,1,2010,4,10,2011,4,9,2010,4,10,0
1412,1.0,27,1,8.0,37.0,67.0,180.0,23.0,1,2010,1,4,2011,1,3,2010,1,4,0
1413,3.0,45,4,8.0,45.0,67.0,159.0,73.0,1,2010,10,3,2011,10,1,2010,10,3,0
1414,3.0,48,1,16.0,45.0,33.0,157.0,73.0,0,2010,1,24,2011,1,23,2010,1,24,1
1415,3.0,1,1,16.0,45.0,74.0,258.0,111.0,5,2010,12,12,2011,12,11,2010,12,12,0
1416,3.0,2,1,8.0,45.0,52.0,258.0,111.0,5,2010,1,29,2011,1,28,2010,1,29,0
1417,1.0,29,1,16.0,45.0,74.0,258.0,111.0,1,2010,11,15,2011,11,4,2010,11,15,0
1418,3.0,32,1,16.0,45.0,74.0,258.0,111.0,5,2010,8,7,2011,8,6,2010,8,7,0
1419,3.0,41,1,2.0,45.0,70.0,258.0,111.0,1,2010,12,13,2011,12,5,2010,12,13,1
1420,3.0,47,1,16.0,45.0,74.0,258.0,111.0,5,2010,10,30,2011,10,29,2010,10,30,0
1421,3.0,52,1,16.0,45.0,74.0,96.0,23.0,1,2010,10,3,2011,10,2,2010,10,3,0
1422,5.0,39,1,8.0,45.0,26.0,258.0,111.0,5,2010,4,6,2011,4,5,2010,4,6,0
1423,3.0,45,1,8.0,45.0,54.0,258.0,111.0,1,2010,2,1,2011,1,31,2010,2,1,0
1424,1.0,58,2,8.0,26.0,67.0,158.0,73.0,1,2010,11,23,2011,11,22,2010,11,23,0
1425,3.0,41,1,8.0,26.0,42.0,118.0,73.0,1,2010,3,28,2011,3,27,2010,3,28,1
1426,1.0,60,1,8.0,45.0,67.0,258.0,111.0,1,2010,9,16,2011,9,15,2010,9,16,0
1427,3.0,6,2,16.0,32.0,67.0,237.0,73.0,1,2010,12,18,2011,12,17,2010,12,18,0
1428,3.0,40,1,16.0,45.0,67.0,159.0,73.0,5,2010,4,30,2011,4,29,2010,4,30,0
1429,3.0,35,1,8.0,0.0,67.0,258.0,111.0,1,2010,2,12,2011,2,10,2010,2,12,0
1430,3.0,29,1,8.0,45.0,67.0,258.0,111.0,1,2010,11,17,2011,5,16,2010,11,17,0
1431,3.0,33,1,8.0,45.0,38.0,258.0,111.0,5,2010,2,22,2011,2,21,2010,2,22,0
1432,3.0,37,1,8.0,26.0,67.0,115.0,73.0,1,2010,9,13,2011,9,12,2010,9,13,0
1433,3.0,36,1,8.0,7.0,26.0,160.0,73.0,1,2010,7,11,2011,6,11,2010,7,11,0
1434,3.0,31,1,2.0,26.0,49.0,258.0,111.0,2,2010,4,4,2011,4,3,2010,4,4,1
1435,3.0,31,1,8.0,22.0,67.0,258.0,111.0,1,2010,9,3,2011,9,2,2010,9,3,1
1436,1.0,39,1,16.0,45.0,74.0,258.0,111.0,5,2010,10,21,2011,10,20,2010,10,21,0
